Time - Voltage	Amplitude - Voltage
1.743652	-2.96858
1.744141	-1.14135
1.744629	1.06653
1.745117	2.90046
1.745605	3.72273
1.746094	3.25081
1.746582	1.65074
1.74707	-0.526791
1.747559	-2.53725
1.748047	-3.68489
1.748535	-3.56978
1.749023	-2.23679
1.749512	-0.147368
1.75	1.98434
1.750488	3.42375
1.750977	3.6709
1.751465	2.64279
1.751953	0.696895
1.752441	-1.50001
1.75293	-3.1951
1.753418	-3.79771
1.753906	-3.1002
1.754395	-1.34845
1.754883	0.855236
1.755371	2.75738
1.755859	3.6983
1.756348	3.35179
1.756836	1.84334
1.757324	-0.309275
1.757812	-2.36931
1.758301	-3.62516
1.758789	-3.63909
1.759277	-2.4111
1.759766	-0.367064
1.760254	1.79578
1.760742	3.33005
1.76123	3.70468
1.761719	2.79178
1.762207	0.910446
1.762695	-1.29606
1.763184	-3.07031
1.763672	-3.7962
1.76416	-3.22191
1.764648	-1.55099
1.765137	0.641141
1.765625	2.60517
1.766113	3.66148
1.766602	3.44284
1.76709	2.0296
1.767578	-0.090115
1.768066	-2.19224
1.768555	-3.55324
1.769043	-3.69627
1.769531	-2.57617
1.77002	-0.583312
1.770508	1.60113
1.770996	3.22572
1.771484	3.7265
1.771973	2.93159
1.772461	1.12058
1.772949	-1.08772
1.773437	-2.93621
1.773926	-3.78235
1.774414	-3.33326
1.774902	-1.74906
1.775391	0.424424
1.775879	2.44456
1.776367	3.6123
1.776855	3.52144
1.777344	2.20923
1.777832	0.128498
1.77832	-2.01013
1.778809	-3.46919
1.779297	-3.74081
1.779785	-2.73348
1.780273	-0.798707
1.780762	1.40074
1.78125	3.11031
1.781738	3.73567
1.782227	3.06222
1.782715	1.32677
1.783203	-0.875693
1.783691	-2.79103
1.78418	-3.75543
1.784668	-3.43343
1.785156	-1.94075
1.785645	0.206759
1.786133	2.27485
1.786621	3.55016
1.787109	3.58856
1.787598	2.38129
1.788086	0.346592
1.788574	-1.82021
1.789062	-3.37395
1.789551	-3.77338
1.790039	-2.88174
1.790527	-1.01196
1.791016	1.19584
1.791504	2.98388
1.791992	3.73203
1.79248	3.18163
1.792969	1.52926
1.793457	-0.661151
1.793945	-2.63741
1.794434	-3.71613
1.794922	-3.5218
1.79541	-2.12609
1.795898	-0.0118152
1.796387	2.09781
1.796875	3.47634
1.797363	3.64327
1.797852	2.54486
1.79834	0.563689
1.798828	-1.62447
1.799316	-3.26685
1.799805	-3.79243
1.800293	-3.01979
1.800781	-1.22095
1.80127	0.986059
1.801758	2.84709
1.802246	3.71566
1.802734	3.29066
1.803223	1.72463
1.803711	-0.444238
1.804199	-2.47423
1.804687	-3.66436
1.805176	-3.59824
1.805664	-2.30418
1.806152	-0.230853
1.806641	1.91347
1.807129	3.39016
1.807617	3.68499
1.808105	2.70024
1.808594	0.778323
1.809082	-1.42299
1.80957	-3.15053
1.810059	-3.79898
1.810547	-3.14786
1.811035	-1.42659
1.811523	0.774388
1.812012	2.701
1.8125	3.68614
1.812988	3.38804
1.813477	1.91514
1.813965	-0.226229
1.814453	-2.30339
1.814941	-3.59909
1.81543	-3.66242
1.815918	-2.47472
1.816406	-0.448689
1.816895	1.72241
1.817383	3.29215
1.817871	3.71505
1.818359	2.84636
1.818848	0.990332
1.819336	-1.21713
1.819824	-3.02056
1.820312	-3.79251
1.820801	-3.26561
1.821289	-1.62703
1.821777	0.559293
1.822266	2.54456
1.822754	3.64384
1.823242	3.47413
1.82373	2.09874
1.824219	-0.0074974
1.824707	-2.12457
1.825195	-3.52299
1.825684	-3.71472
1.826172	-2.63691
1.82666	-0.665354
1.827148	1.52554
1.827637	3.18289
1.828125	3.73121
1.828613	2.9824
1.829102	1.19914
1.82959	-1.00768
1.830078	-2.88179
1.830566	-3.77398
1.831055	-3.37234
1.831543	-1.82222
1.832031	0.342406
1.83252	2.38088
1.833008	3.58979
1.833496	3.54828
1.833984	2.27559
1.834473	0.210831
1.834961	-1.93901
1.835449	-3.4341
1.835937	-3.75452
1.836426	-2.79047
1.836914	-0.879622
1.837402	1.32329
1.837891	3.06316
1.838379	3.73499
1.838867	3.10825
1.839355	1.40394
1.839844	-0.79487
1.840332	-2.73338
1.84082	-3.7419
1.841309	-3.46785
1.841797	-2.01179
1.842285	0.123537
1.842773	2.20861
1.843262	3.5235
1.84375	3.61002
1.844238	2.44427
1.844727	0.428898
1.845215	-1.74641
1.845703	-3.33481
1.846191	-3.78139
1.84668	-2.93521
1.847168	-1.09184
1.847656	1.11689
1.848145	2.93298
1.848633	3.72662
1.849121	3.22443
1.849609	1.60352
1.850098	-0.578593
1.850586	-2.57594
1.851074	-3.69737
1.851562	-3.55198
1.852051	-2.19417
1.852539	-0.0950918
1.853027	2.02837
1.853516	3.44438
1.854004	3.66058
1.854492	2.60471
1.85498	0.645514
1.855469	-1.54859
1.855957	-3.22385
1.856445	-3.79631
1.856934	-3.0692
1.857422	-1.29946
1.85791	0.906214
1.858398	2.79245
1.858887	3.70566
1.859375	3.32838
1.859863	1.79698
1.860352	-0.361124
1.86084	-2.41045
1.861328	-3.64079
1.861816	-3.62404
1.862305	-2.37002
1.862793	-0.313557
1.863281	1.84109
1.86377	3.35404
1.864258	3.69782
1.864746	2.75715
1.865234	0.859708
1.865723	-1.34528
1.866211	-3.10122
1.866699	-3.79776
1.867187	-3.19374
1.867676	-1.50327
1.868164	0.692712
1.868652	2.64286
1.869141	3.67157
1.869629	3.42246
1.870117	1.98561
1.870605	-0.142094
1.871094	-2.2371
1.871582	-3.57195
1.87207	-3.68423
1.872559	-2.53728
1.873047	-0.531464
1.873535	1.64841
1.874023	3.25222
1.874512	3.7225
1.875	2.89907
1.875488	1.07032
1.875977	-1.13837
1.876465	-2.97012
1.876953	-3.78685
1.877441	-3.30791
1.87793	-1.70217
1.878418	0.476761
1.878906	2.48399
1.879395	3.62509
1.879883	3.50384
1.880371	2.16745
1.880859	0.07603
1.881348	-2.05454
1.881836	-3.49036
1.882324	-3.73141
1.882812	-2.6967
1.883301	-0.747161
1.883789	1.44947
1.884277	3.13897
1.884766	3.735
1.885254	3.03214
1.885742	1.27757
1.88623	-0.926666
1.886719	-2.82669
1.887207	-3.76254
1.887695	-3.4104
1.888184	-1.89547
1.888672	0.258909
1.88916	2.31623
1.889648	3.56615
1.890137	3.57313
1.890625	2.34051
1.891113	0.294329
1.891602	-1.86641
1.89209	-3.39821
1.892578	-3.76677
1.893066	-2.84754
1.893555	-0.960817
1.894043	1.24513
1.894531	3.01495
1.89502	3.73387
1.895508	3.15397
1.895996	1.48048
1.896484	-0.712131
1.896973	-2.67501
1.897461	-3.72633
1.897949	-3.5013
1.898437	-2.08153
1.898926	0.0409696
1.899414	2.14107
1.899902	3.49493
1.900391	3.63109
1.900879	2.50677
1.901367	0.511263
1.901855	-1.6717
1.902344	-3.29368
1.902832	-3.78862
1.90332	-2.98757
1.903809	-1.1704
1.904297	1.03725
1.904785	2.88082
1.905273	3.72033
1.905762	3.26525
1.90625	1.67721
1.906738	-0.495912
1.907227	-2.51396
1.907715	-3.67792
1.908203	-3.58085
1.908691	-2.26222
1.90918	-0.178278
1.909668	1.95849
1.910156	3.41146
1.910645	3.67582
1.911133	2.66365
1.911621	0.727018
1.912109	-1.47185
1.912598	-3.17832
1.913086	-3.7985
1.913574	-3.11802
1.914062	-1.37743
1.914551	0.825465
1.915039	2.73728
1.915527	3.69447
1.916016	3.36571
1.916504	1.86977
1.916992	-0.278353
1.91748	-2.34491
1.917969	-3.61517
1.918457	-3.64817
1.918945	-2.43449
1.919434	-0.396364
1.919922	1.76857
1.92041	3.31639
1.920898	3.70874
1.921387	2.81184
1.921875	0.939937
1.922363	-1.26745
1.922852	-3.05305
1.92334	-3.79507
1.923828	-3.2383
1.924316	-1.57956
1.924805	0.610586
1.925293	2.58308
1.925781	3.6551
1.92627	3.45429
1.926758	2.05532
1.927246	-0.0597788
1.927734	-2.16797
1.928223	-3.54238
1.928711	-3.70272
1.929199	-2.59841
1.929687	-0.613799
1.930176	1.57336
1.930664	3.21012
1.931152	3.7284
1.931641	2.95077
1.932129	1.14998
1.932617	-1.05802
1.933105	-2.91558
1.933594	-3.77906
1.934082	-3.34756
1.93457	-1.77636
1.935059	0.394119
1.935547	2.42103
1.936035	3.60382
1.936523	3.53174
1.937012	2.23368
1.9375	0.158967
1.937988	-1.98379
1.938477	-3.45647
1.938965	-3.74645
1.939453	-2.75463
1.939941	-0.829087
1.94043	1.37151
1.940918	3.093
1.941406	3.73554
1.941895	3.07926
1.942383	1.3549
1.942871	-0.845103
1.943359	-2.76965
1.943848	-3.75089
1.944336	-3.44598
1.944824	-1.96723
1.945312	0.176537
1.945801	2.25092
1.946289	3.54014
1.946777	3.59689
1.947266	2.40486
1.947754	0.377423
1.948242	-1.79297
1.94873	-3.35914
1.949219	-3.77619
1.949707	-2.90116
1.950195	-1.04114
1.950684	1.16685
1.951172	2.96531
1.95166	3.73019
1.952148	3.19744
1.952637	1.55619
1.953125	-0.630579
1.953613	-2.61456
1.954102	-3.70945
1.95459	-3.53299
1.955078	-2.15163
1.955566	-0.0430959
1.956055	2.07196
1.956543	3.46411
1.957031	3.64895
1.95752	2.56721
1.958008	0.593569
1.958496	-1.59634
1.958984	-3.25134
1.959473	-3.7934
1.959961	-3.03787
1.960449	-1.25049
1.960937	0.95738
1.961426	2.82702
1.961914	3.71215
1.962402	3.30497
1.962891	1.75156
1.963379	-0.413346
1.963867	-2.45045
1.964355	-3.65552
1.964844	-3.60785
1.965332	-2.32842
1.96582	-0.261402
1.966309	1.88701
1.966797	3.3768
1.967285	3.69013
1.967773	2.72138
1.968262	0.808639
1.96875	-1.39431
1.969238	-3.13191
1.969727	-3.79877
1.970215	-3.16507
1.970703	-1.45478
1.971191	0.743889
1.97168	2.67889
1.972168	3.68101
1.972656	3.40162
1.973145	1.94138
1.973633	-0.195603
1.974121	-2.27877
1.974609	-3.5896
1.975098	-3.67096
1.975586	-2.4982
1.976074	-0.479819
1.976562	1.69475
1.977051	3.27746
1.977539	3.71783
1.978027	2.86601
1.978516	1.02027
1.979004	-1.18754
1.979492	-3.00169
1.97998	-3.79094
1.980469	-3.28163
1.980957	-1.65492
1.981445	0.528708
1.981934	2.52339
1.982422	3.6375
1.98291	3.48552
1.983398	2.12407
1.983887	0.0237125
1.984375	-2.09863
1.984863	-3.51099
1.985352	-3.72121
1.98584	-2.65933
1.986328	-0.695879
1.986816	1.49697
1.987305	3.1668
1.987793	3.73297
1.988281	3.00083
1.98877	1.22803
1.989258	-0.977726
1.989746	-2.86174
1.990234	-3.77055
1.990723	-3.38694
1.991211	-1.8497
1.991699	0.310923
1.992187	2.35688
1.992676	3.58113
1.993164	3.55783
1.993652	2.29998
1.994141	0.242478
1.994629	-1.91187
1.995117	-3.42136
1.995605	-3.75924
1.996094	-2.81187
1.996582	-0.909734
1.99707	1.29556
1.997559	3.04579
1.998047	3.73521
1.998535	3.12623
1.999023	1.43246
1.999512	-0.763868
